2013,Journalist,12/5/13,Media,Jorge Ramos
2004,Former Assistant to the President for Communications,9/14/04,Political Aide,Pat Buchanan
2001,Singer,6/21/01,Musician,Mí_a
2003,Actor,9/15/03,Acting,"Cuba Gooding, Jr."
1999,Singer-Songwriter,12/21/99,Musician,Jewel
2004,Musician,8/23/04,Musician,Robert Smith
2011,Actor,1/11/11,Acting,Colin Firth
1999,Actor,5/27/99,Acting,Jamie Foxx
2013,Armed Forces Officer,1/8/13,Military,Stanley McChrystal
2005,Actress,12/6/05,Acting,Michelle Yeoh
2008,University Professor,5/12/08,Academic,Douglas J. Feith
2001,Actor,12/6/01,Acting,Ted Danson
2003,Actor,11/20/03,Acting,Billy Bob Thornton
2002,Critic,8/13/02,Media,Scott Ritter
2001,Actress,8/6/01,Acting,Andie MacDowell
2006,Journalist,11/7/06,Media,Dan Rather
2010,Journalist,5/3/10,Media,Jonathan Eig
2014,Lawyer,10/27/14,Misc,Wendy Davis
1999,Actor,5/10/99,Acting,Thomas Gibson
2003,Stand-Up Comedian,6/3/03,Comedy,Eddie Izzard
2002,Singer-Songwriter,11/7/02,Musician,Jakob Dylan
2002,Actor,7/8/02,Acting,Adam Sandler
2011,Diplomat,7/28/11,Government,Peter Tomsen
2015,United States Senator,7/1/15,Politician,Kirsten Gillibrand
2010,Editor,11/16/10,Media,Bethany McLean and Joe Nocera
2008,Author,7/30/08,Media,Ben Wattenberg
2010,Historian,5/10/10,Academic,Jack Rakove
2011,Business magnate,1/27/11,Business,T. Boone Pickens
2014,Actor,1/7/14,Acting,Steve Coogan
2009,Professional Road Racing Cyclist,12/2/09,Athletics,Lance Armstrong
2011,Journalist,4/25/11,Media,Gigi Ibrahim
2012,Actor,12/3/12,Acting,Denis Leary
2012,Professor,1/31/12,Academic,Jonathan Macey
2004,Journalist,10/20/04,Media,Fareed Zakaria
2010,Actor,8/3/10,Acting,Will Ferrell (The interview also featured Rob Riggle
2014,Historian,4/24/14,Academic,Ramachandra Guha
2013,Author,11/6/13,Media,Monique Brinson Demery
2000,Actor,12/7/00,Acting,Marlon Wayans
2001,Actor,3/8/01,Acting,Javier Bardem
2001,Actor,11/15/01,Acting,John Stamos
2013,Actor,8/14/13,Acting,Regis Philbin
2000,Film actor,1/25/00,Acting,Peter Krause
2003,Actor,4/30/03,Acting,John Malkovich
2013,Former Us Representative,11/12/13,Politician,Joe Scarborough
2013,Activist,10/8/13,Advocacy,Malala Yousafzai
2001,Actor,5/1/01,Acting,Dominic Chianese
2004,0,8/30/04,NA,(None)
2013,Filmmaker,4/10/13,Media,Ken Burns
2007,Actor,7/19/07,Acting,Adam Sandler
2005,Journalist,5/3/05,Media,Christiane Amanpour
2006,Former Us Senator,9/12/06,Politician,Gary Hart
2003,Former Us Representative,9/30/03,Politician,Joe Scarborough
2004,Former Governor Of New Mexico,7/27/04,Politician,Gov. Bill Richardson
2002,Activist,2/13/02,Advocacy,Ralph Nader
2008,Journalist,3/12/08,Media,Ronald Kessler
2003,Journalist,2/10/03,Media,Joe Klein
2000,American Politician,11/7/00,Politician,Bob Dole
2014,Author,1/20/14,Media,Marilynne Roach
2009,Financier,6/9/09,Business,Peter Schiff
1999,Actress,2/10/99,Acting,"Pamela Anderson, Natalie Raitano, Molly Culver"
2001,Actor,11/5/01,Acting,Paul Rudd
2010,Comedian,6/24/10,Comedy,Adam Sandler and Chris Rock
1999,Film Actress,1/14/99,Acting,Gillian Anderson
2004,Minister,11/2/04,Clergy,William Weld & Al Sharpton
2011,Former Governor Of Michigan,9/22/11,Politician,Jennifer Granholm
2003,Puzzle Creator,8/20/03,Media,Will Shortz
2012,Economist,9/6/12,Academic,Austan Goolsbee
2008,Journalist,4/16/08,Media,Peter Steinfels
2013,Professor,12/11/13,Academic,Reza Aslan
2014,Actor,9/30/14,Acting,Ben Affleck
2003,US senator,10/8/03,Politician,Sen. Hillary Clinton
2014,Musician,3/25/14,Musician,Amy Yates Wuelfing & Gibby Haynes
2012,Author,10/16/12,Media,Eugene Jarecki
2011,Film director,1/13/11,Media,Ron Howard
2000,Writer,4/11/00,Media,Ben Stein
2002,Actor,1/31/02,Acting,Jason Schwartzman
2004,Actress,8/5/04,Acting,Natalie Portman
2000,Actress,7/12/00,Acting,Famke Janssen
2001,Actor,6/19/01,Acting,Michael Rapaport
2000,Former Senator From Kansas,2/2/00,Politician,"Focus on New Hampshire Special, special guest Bob Dole"
2012,Journalist,9/4/12,Media,Tom Brokaw
2001,News Anchor,3/21/01,Media,Jeff Varner
2010,Author,10/4/10,Media,Sam Harris
2008,Actress,9/17/08,Acting,Charlize Theron
1999,Actor,2/4/99,Acting,Jerry O'Connell
2008,Television Host,2/5/08,Media,Chris Wallace
2008,Former White House Press Secretary,3/13/08,Political Aide,Dana Perino
1999,Comic,10/7/99,Comedy,Molly Shannon
2008,0,9/5/08,NA,(no guest)
2012,Author,8/7/12,Media,Saima Wahab
2007,Astrophysicist,1/30/07,Science,Neil deGrasse Tyson
2004,Film director,8/3/04,Media,Spike Lee
2000,Actress,5/3/00,Acting,Julie Warner
2000,Comedian,2/17/00,Comedy,Ed McMahon
1999,Actress,3/25/99,Acting,Janine Turner
2009,Actress,8/13/09,Acting,Rachel McAdams
1999,Model,1/21/99,Media,Carmen Electra
2007,Comedian,5/16/07,Comedy,Don Rickles
2009,Public Speaker,10/28/09,Misc,Dr. Mustafa Barghouti and Anna Baltzer
2004,Actor,7/15/04,Acting,Sacha Baron Cohen
2002,Assistant Secretary Of Defense,10/29/02,Government,Victoria Clarke
2013,Associate Justice of the Supreme Court of the United States,1/21/13,Government,Sonia Sotomayor
2009,Former Vice President,11/4/09,Politician,Al Gore
2008,Actor,8/4/08,Acting,Dennis Hopper
2005,Journalist,5/31/05,Media,Gerald Posner
2010,Actor,6/3/10,Acting,Jonah Hill
2013,Author,10/31/13,Media,Mark Fainaru-Wada
2013,Film Director,8/13/13,Media,Joshua Oppenheimer
2000,Actress,9/19/00,Acting,Jamie Lee Curtis
1999,Television Actress,1/13/99,Acting,Tracey Ullman
2004,Comedian,1/12/04,Comedy,Richard Lewis
2005,Economist,3/10/05,Academic,Paul Krugman
2011,Actor,11/7/11,Acting,Clint Eastwood
2008,Commentator,2/12/08,Media,Bill Kristol
2013,Stand-Up Comedian,8/1/13,Comedy,Colin Quinn
2015,Film Producer,5/4/15,Media,Brian Grazer
2006,Lawyer,1/18/06,Misc,R. James Woolsey
2010,Military,1/6/10,Military,Michael Mullen
1999,Actor,2/9/99,Acting,Brendan Fraser
2007,Journalist,7/30/07,Media,Alastair Campbell
2010,Actor,11/29/10,Acting,Judah Friedlander
2011,Journalist,10/20/11,Media,Richard Brookhiser
2002,Commentator,2/5/02,Media,Greta Van Susteren
1999,Actress,8/23/99,Acting,Cheryl Ladd
2012,Comedian,2/14/12,Comedy,Ricky Gervais
2007,Pundit,6/6/07,Consultant,Michael Barone
2012,Economist,7/25/12,Academic,Joseph Stiglitz
2011,Economist,2/14/11,Academic,Edward Glaeser
2004,Author,12/2/04,Media,Stephen King
2010,Former Mjority Leader,10/12/10,Politician,Eric Cantor
2001,Journalist,10/11/01,Media,John Miller
2006,Broadcaster,1/11/06,Media,Peter Bergen
2004,Actor,10/21/04,Acting,Billy Crudup
2003,Comedian,10/28/03,Comedy,Wanda Sykes
2015,Actor,4/7/15,Acting,Peter Dinklage
2006,Actor,4/27/06,Acting,Robin Williams
2010,Actor,8/10/10,Acting,Jason Bateman
2005,Journalist,9/8/05,Media,Brian Williams
2008,Biographer,11/3/08,Media,Doris Kearns Goodwin
2011,Stand-Up Comedian,4/5/11,Comedy,Colin Quinn
2008,Television Host,8/7/08,Media,David Gregory
2004,Former United States Secretary of Labor,6/16/04,Politician,Robert Reich
2011,Film Actor,3/9/11,Acting,Aaron Eckhart
2006,Actor,1/25/06,Acting,Anthony Hopkins
2008,Author,12/3/08,Media,Arianna Huffington
2014,Comedian,7/16/14,Comedy,Jerry Seinfeld
2005,Actor,4/6/05,Acting,Matthew McConaughey
1999,Vocalist,7/28/99,Musician,Vince Neil
2008,Biographer,1/29/08,Media,Doris Kearns Goodwin
2000,Comedian,3/22/00,Comedy,Eric Idle
2010,Actress,7/6/10,Acting,Julianne Moore
2000,Actor,3/6/00,Acting,Neil Patrick Harris
1999,Comedian,11/18/99,Comedy,Bill Maher
2010,Accountant,3/8/10,Misc,Harry Markopolos
2007,Former United States National Security Advisor,3/14/07,Government,Zbigniew Brzezinski
2004,Film actor,2/5/04,Acting,Noah Wyle
2011,Political Figure,2/17/11,Politician,Ed Gillespie
2009,Screenwriter,7/30/09,Media,Judd Apatow
2007,Philosopher,1/9/07,Academic,Harry Frankfurt
2008,Former United States Secretary of State,2/26/08,Politician,Madeleine Albright
1999,Actress,8/18/99,Acting,Sarah Jessica Parker
2002,Soccer Player,6/27/02,Athletics,Clint Mathis
2015,Actor,7/28/15,Acting,Tom Cruise
2013,Actress,11/21/13,Acting,Jennifer Lawrence
2014,Columnist,10/13/14,Media,Matt Bai
2011,Stand-up comedian,1/6/11,Comedy,Patton Oswalt
2002,US senator,3/19/02,Politician,John McCain
2014,Journalist,6/10/14,Media,Sebastian Junger
2015,United States Senator,6/22/15,Politician,Al Franken
2012,Film Director,1/9/12,Media,George Lucas
2004,Actor,9/15/04,Acting,Alec Baldwin
2006,Political Scientist,10/31/06,Consultant,John Mueller
2012,Economist,7/31/12,Academic,Dambisa Moyo
2006,Basketball Player,1/31/06,Athletics,Charles Barkley
2015,Actress,4/30/15,Acting,Kristen Wiig
2008,Author,3/17/08,Media,Brian Fagan
2004,Journalist,4/28/04,Media,Fareed Zakaria
2014,Actor,11/5/14,Acting,John Cleese
2010,Television Host,11/3/10,Media,Chris Wallace
2008,Attorney,6/16/08,Misc,David Iglesias
2008,Author,7/29/08,Media,Bill Bishop
2014,Non Profit Director,12/2/14,Advocacy,Sophie Delaunay
2014,Actor,2/10/14,Acting,Ty Burrell
2007,Minister,3/1/07,Clergy,Rev. Al Sharpton
2008,Editor,1/21/08,Media,Jon Meacham
2010,Actor,12/7/10,Acting,Seth Green
2011,Hip-Hop Artist,9/14/11,Musician,Common
2011,Actor,6/15/11,Acting,Trey Parker & Matt Stone
2015,Director,7/30/15,Media,J. J. Abrams
2013,Actor,4/16/13,Acting,Tom Cruise
2004,Journalist,9/29/04,Media,Seymour Hersh
2007,Journalist,5/15/07,Media,Tim Russert
2011,Actor,10/5/11,Acting,Hugh Jackman
2001,Former United States Deputy Secretary of State,3/1/01,Government,Warren Christopher
2001,Actor,5/8/01,Acting,James Van Der Beek
2010,Television Host,4/1/10,Media,Liz Claman
2005,Author,4/19/05,Media,Sarah Vowell
2011,Film actress,7/27/11,Acting,Rachel Weisz
2007,Actor,10/18/07,Acting,Ben Affleck
2010,Author,3/9/10,Media,Marc Thiessen
2001,Journalist,9/26/01,Media,Jeff Greenfield
2009,Actor,2/25/09,Acting,Tom Selleck
2003,Actress,10/1/03,Acting,Vivica A. Fox
2007,Former President of Mexico,10/8/07,Politician,Vicente Fox
2015,Actor,3/12/15,Acting,Rob Corddry
2002,Actress,7/16/02,Acting,Michelle Williams
2002,Television Host,3/14/02,Media,Bill O'Reilly
2010,Actress,8/16/10,Acting,Emma Thompson
1999,Actor,4/1/99,Acting,Stephen Baldwin
2011,Journalist,1/20/11,Media,Kambiz Hosseini and Saman Arbabi
2000,Former United States Secretary of Labor,8/4/00,Politician,Robert Reich and Ben Stein
2004,American Politician,2/4/04,Politician,Bob Dole
1999,Film Actor,2/11/99,Acting,Daniel Stern
2010,Director,5/12/10,Media,Michael Patrick King
1999,Actress,11/17/99,Acting,Yasmine Bleeth
2013,Afghan Politician,2/13/13,Politician,Fawzia Koofi
2009,Journalist,11/16/09,Media,Jake Adelstein
2010,Military Officer,12/6/10,Military,Hugh Shelton
2013,Actor,9/12/13,Acting,Billy Crystal
2000,Actress,2/24/00,Acting,Rachael Leigh Cook
1999,Stand-up comedian,6/24/99,Comedy,Richard Belzer
2000,Actor,11/2/00,Acting,Michael Richards
2000,Actress,12/20/00,Acting,Jeri Ryan
1999,Film director,3/29/99,Media,Ron Howard
2004,Scientist,1/13/04,Science,Catherine Weitz
2006,Actor,2/9/06,Acting,Will Arnett
2008,Former Majority Leader,5/5/08,Politician,Harry Reid
2007,Busines Magnate,1/29/07,Business,Bill Gates
2002,Actor,4/22/02,Acting,Michael Clarke Duncan
2004,Author,11/10/04,Media,Tom Wolfe
2005,Journalist,2/23/05,Media,Peter Jennings
2003,Historian,3/17/03,Academic,Eric Alterman
2014,Actress,4/10/14,Acting,Jennifer Garner
2008,Broadcaster,6/26/08,Media,Ted Koppel
2014,Television Host,3/5/14,Media,Rachel Maddow
2006,United States Secretary of Agriculture,12/18/06,Politician,Tom Vilsack
2011,Economist,7/13/11,Academic,Matthew Richardson
2014,Illustrator,11/10/14,Media,Bruce Springsteen & Frank Caruso
2006,Military,4/5/06,Military,Tony Zinni
2012,Editor,11/14/12,Media,Jon Meacham
2000,Actor,1/27/00,Acting,David Arquette
2000,Former Governor Of Nebraska,8/15/00,Politician,Bob Kerrey
2001,Screenwriter,8/23/01,Media,Kevin Smith
2013,Satirist,6/11/13,Media,Armando Iannucci
2004,Author,4/22/04,Media,Arianna Huffington
2002,Actor,10/7/02,Acting,Jake Gyllenhaal
2008,Journalist,1/24/08,Media,Gerri Willis
2008,Journalist,1/14/08,Media,Fareed Zakaria
2002,Broadcaster,10/31/02,Media,Ted Koppel
2008,Journalist,6/12/08,Media,Richard Engel
2005,Foreign Policy Strategist,3/1/05,Academic,Nancy Soderberg
1999,Film actor,11/30/99,Acting,Stephen Rea
2005,Actress,11/15/05,Acting,Rosario Dawson
2000,Actor,7/24/00,Acting,Peter Fonda
2012,Author,1/5/12,Media,Craig Shirley
2014,Film director,12/15/14,Media,Tim Burton
2005,Film actress,8/23/05,Acting,Rachel Weisz
2002,Actor,5/14/02,Acting,Liev Schreiber
2007,American Football Wide Reciever,1/17/07,Athletics,Jerry Rice
2004,Journalist,1/6/04,Media,Tom Brokaw
2015,Singer-songwriter,5/5/15,Musician,Willie Nelson
2005,Television Actress,5/12/05,Acting,Tracey Ullman
2015,Journalist,1/5/15,Media,Steven Brill
2012,Author,4/19/12,Media,Judy Smith
2002,Broadcaster,5/1/02,Media,Robin Roberts
2002,Actor,10/2/02,Acting,David Schwimmer
2000,Actor,10/2/00,Acting,Dean Cain
2010,Author,7/1/10,Media,Jere Van Dyk
2011,Journalist,8/9/11,Media,Jay Bahadur
2011,Actress,11/29/11,Acting,Betty White
2006,Journalist,6/12/06,Media,Thomas Friedman
2003,United States Senator,9/9/03,Politician,Al Franken
2009,Commentator,7/27/09,Media,Bill Kristol
2014,Actress,7/17/14,Acting,Emma Stone
2013,Actor,5/14/13,Acting,Nathan Lane
2008,Political satirist,1/23/08,Media,P. J. O'Rourke
2013,Singer,2/25/13,Musician,Donnie Wahlberg
2002,Actor,6/26/02,Acting,Paul Sorvino
2008,Political Advocate,3/11/08,Advocacy,Grover G. Norquist
2003,Actor,10/2/03,Acting,Rob Lowe
2008,Actor,6/18/08,Acting,Steve Carell
2011,Comedian,5/31/11,Comedy,Jimmy Fallon[12]
2007,Author,1/1/07,Media,Sam Sheridan
2012,US permanent representative to nato,5/8/12,Government,Ambassador Ivo Daalder
1999,Comedian,2/1/99,Comedy,George Carlin
2012,Author,8/9/12,Media,Joanna Brooks
2000,Actor,9/28/00,Acting,Tony Danza
2009,President Of Liberia,4/21/09,Politician,Ellen Johnson Sirleaf
2011,US senator,8/4/11,Politician,Dick Durbin
1999,Actress,3/3/99,Acting,Jeri Ryan
2010,Consultant,9/7/10,Political Aide,Tim Gunn
2012,Actor,2/23/12,Acting,Paul Rudd
2005,Journalist,7/14/05,Media,Michael Isikoff
2013,Rock Band,9/25/13,Musician,Atoms for Peace
1999,Actor,9/23/99,Acting,Steve Zahn
2012,Author,6/4/12,Media,Thomas Mann & Norman Ornstein
2007,Professor,7/24/07,Academic,Robert Pallitto
2012,Activist,3/7/12,Advocacy,Cecile Richards
2002,Actress,3/6/02,Acting,Milla Jovovich
2005,Singer-Songwriter,10/17/05,Musician,Dolly Parton
2004,Public Official,3/31/04,Government,Karen Hughes
1999,Actor,9/30/99,Acting,Bruce McCulloch and Mark McKinney
1999,Actress,11/9/99,Acting,Kathy Griffin
2002,Actor,5/9/02,Acting,David Boreanaz
1999,Singer,7/26/99,Musician,Donny Osmond
2005,US senator,7/25/05,Politician,Sen. Rick Santorum
2012,Journalist,11/29/12,Media,Calvin Trillin
2002,Journalist,1/30/02,Media,John King
2010,United States Senator,9/8/10,Politician,Tim Kaine
2012,Author,10/15/12,Media,J. K. Rowling
2002,Singer-Songwriter,4/30/02,Musician,Alanis Morissette
2014,Actor,5/19/14,Acting,James McAvoy
2007,Former American Senator,4/9/07,Politician,Bill Bradley
2006,Journalist,8/14/06,Media,Thomas E. Ricks
2012,Journalist,7/23/12,Media,Fareed Zakaria
2010,Baseball player,2/10/10,Athletics,Willie Mays
2015,Former Governor of Arkansas,1/19/15,Politician,Mike Huckabee
2000,Musician,8/23/00,Musician,Slash
2008,Activist,3/4/08,Advocacy,Ralph Nader
2002,Actor,6/17/02,Acting,Freddie Prinze Jr.
2010,Author,7/26/10,Media,William Rosen
2008,Business magnate,11/12/08,Business,T. Boone Pickens
2014,Actress,7/31/14,Acting,Aubrey Plaza
2002,US senator,8/5/02,Politician,Charles Schumer
2015,US secretary of energy,5/6/15,Politician,Ernest Moniz
2002,Actor,9/10/02,Acting,Zach Braff
2004,Journalist,3/2/04,Media,Mark Ebner
2015,First Minister of Scotland,6/8/15,Politician,Nicola Sturgeon
2004,Actress,9/27/04,Acting,Rosie Perez
2012,Actress,7/18/12,Acting,Sigourney Weaver
2006,United States Senator,9/27/06,Politician,Al Franken
2011,Actor,7/11/11,Acting,Denis Leary
2013,Football coach,3/7/13,Athletics,Tom Coughlin
2006,Race Car Driver,8/10/06,Athletics,"Dale Earnhardt, Jr."
2003,Former Majority Leader,3/12/03,Politician,Dick Gephardt
2008,Journalist,9/15/08,Media,Barton Gellman
2001,Actress,6/28/01,Acting,Bridget Fonda
2012,Actor,5/31/12,Acting,Jim Parsons
1999,Actress,4/15/99,Acting,Marlee Matlin
2010,Journalist,3/31/10,Media,Roxana Saberi
2014,Television Series Creator,3/3/14,Media,Seth MacFarlane
2013,Journalist,11/20/13,Media,Tom Brokaw
2003,Radio Host,12/3/03,Media,Alan Colmes
2003,Political Psychologist,4/7/03,Consultant,Martha Burk
2010,King,9/23/10,Politician,H.M. Abdullah II
2011,Actor,6/29/11,Acting,Tom Hanks
2013,Actor,10/9/13,Acting,Michael Fassbender
2011,Economist,2/24/11,Academic,Austan Goolsbee
2008,Rock Band,6/25/08,Musician,Coldplay
2000,NA,11/20/00,NA,Tales of Survival with Vance DeGeneres
2008,Director,4/22/08,Media,John Waters
2011,Journalist,10/17/11,Media,Ellen Schultz
1999,Actress,2/10/99,Acting,"Pamela Anderson, Natalie Raitano, Molly Culver"
2000,Game Show Host,6/27/00,Media,Jeff Probst
2000,Singer-lyricist,1/13/00,Musician,Michael Stipe
2003,Actress,5/1/03,Acting,Famke Janssen
2009,Actor,6/15/09,Acting,Ed Helms
1999,Rock Band,11/29/99,Musician,Goo Goo Dolls
2013,Author,4/1/13,Media,Mary Roach
2009,Lawyer,4/27/09,Misc,Christine Lagarde
2002,Model,4/17/02,Media,Tara Reid
2007,Comedian,4/25/07,Comedy,Garry Shandling
2009,Actor,3/11/09,Acting,Paul Rudd
2001,Television Actor,3/28/01,Acting,Mark Harmon
2010,Actor,3/16/10,Acting,Jude Law
1999,Comedian,9/30/99,Comedy,Bruce McCulloch and Mark McKinney
2014,US senator,6/11/14,Politician,Charles Schumer
2004,Assistant To The President For Communications,9/1/04,Political Aide,Dan Bartlett
2015,Actress,2/9/15,Acting,Patricia Arquette
2006,Stand-Up Comedian,10/10/06,Comedy,David Cross
2010,Actress,9/21/10,Acting,Sigourney Weaver
2012,Basketball Player,1/3/12,Athletics,Charles Barkley
2009,United States Secretary of the Navy,10/6/09,Politician,Ray Mabus
1999,Actor,7/14/99,Acting,John Leguizamo
2000,Singer-Songwriter,10/4/00,Musician,Jewel
2008,Author,10/20/08,Media,Eugene Jarecki
1999,Actor,9/20/99,Acting,Andy Richter
1999,Actor,5/12/99,Acting,Ted Danson
2000,Comedian,3/9/00,Comedy,Garry Shandling
2011,News Anchor,3/24/11,Media,Bret Baier
2009,Business Magnate,2/23/09,Business,Jeff Bezos
2000,Actress,4/25/00,Acting,Kirsten Dunst
2014,RNC chairman,11/4/14,Politician,Reince Priebus
2013,Actor,12/19/13,Acting,Jonah Hill
2011,Actor,4/4/11,Acting,Billy Crystal
2012,Professor,3/1/12,Academic,M. Cathleen Kaveny
2006,Singer-songwriter,3/8/06,Musician,Neil Young
2013,Actor,12/18/13,Acting,"Steve Carell, Will Ferrell, David Koechner & Paul Rudd"
2008,Adviser,5/29/08,Consultant,Richard A. Clarke
2000,Businesswoman,10/25/00,Business,Posh Spice & Baby Spice
2013,United Nations Official,9/3/13,Government,Andrew Harper
2009,Economist,10/27/09,Academic,Steven Levitt
2004,Writer,1/26/04,Media,Ken Auletta
2006,Actor,8/3/06,Acting,Danny DeVito
2006,Documentarian,9/21/06,Media,CC Goldwater
2000,Singer,4/10/00,Musician,Roger Daltrey
2011,Actor,1/3/11,Acting,Paul Giamatti
2009,Commentator,3/30/09,Media,Jack Cafferty
1999,Actor,6/29/99,Acting,Scott Wolf
2001,Actor,4/4/01,Acting,D.L. Hughley
2006,Stand-Up Comedian,10/3/06,Comedy,Dennis Miller
2012,US representative,2/15/12,Politician,Louise Slaughter
2012,Television Host,10/4/12,Media,Bill O'Reilly
2006,Singer-songwriter,11/28/06,Musician,Tom Waits
2000,Former Us Senator,11/6/00,Politician,Arlen Specter
2004,Commentator,6/8/04,Media,David Brooks
2014,Broadcaster,1/22/14,Media,Hari Sreenivasan
2007,Professor,5/8/07,Academic,George Tenet
2013,Film Director,2/26/13,Media,Lori Silverbush & Kristi Jacobson
2007,Historian,1/16/07,Academic,Michael Oren
2004,Vice President,1/15/04,Politician,Joe Biden
2002,Host,10/10/02,Media,Oliver North
2002,Actress,2/14/02,Acting,Rebecca Romijn
2015,Professor,5/27/15,Academic,Rosabeth Moss Kanter
2010,Writer,1/20/10,Media,Jim Wallis
2007,Editor,4/19/07,Media,Jeremy Scahill
1999,Comedian,12/16/99,Comedy,George Carlin
2013,Film actor,11/7/13,Acting,Patrick Stewart
2013,Speechwriter,6/5/13,Political Aide,Jon Favreau
2010,Journalist,5/11/10,Media,Sebastian Junger
2006,Editor,8/9/06,Media,Craig Glenday
2005,Actor,3/9/05,Acting,Bruce Willis
2015,Astrophysicist,4/23/15,Science,Neil deGrasse Tyson
2001,Actor,3/19/01,Acting,Chris Meloni
2012,Historian,1/4/12,Academic,Elizabeth Dowling Taylor
2002,Actress,9/9/02,Acting,Lorraine Bracco
2000,American Politician,8/3/00,Politician,Bob Dole
2015,Musician,4/13/15,Musician,Adam Horovitz
2014,Journalist,5/13/14,Media,Ron Suskind
2007,Correspondent,7/25/07,Media,Rob Gifford
2013,Actor,1/10/13,Acting,Josh Brolin
1999,Television Actress,2/3/99,Acting,Kellie Martin
2000,Actor,9/26/00,Acting,Bill Goldberg
2014,Actor,10/29/14,Acting,Ellar Coltrane
2013,Actor,7/16/13,Acting,Helen Mirren
2013,Actress,3/27/13,Acting,Eva Mendes
2007,Actor,10/17/07,Acting,Jake Gyllenhaal
2003,Actor,9/24/03,Acting,Ben Stiller
2013,Actor,10/28/13,Acting,Nick Offerman
2008,Military,3/10/08,Military,Lt. Gen. William B. Caldwell
2015,US representative,3/9/15,Politician,John Lewis
2002,Author,9/12/02,Media,Sarah Vowell
2004,Former Us Senator,1/14/04,Politician,Carol Moseley-Braun
2011,Sportscaster,12/1/11,Media,Bob Costas
2001,Actor,11/26/01,Acting,Edward Burns
2005,Actor,1/12/05,Acting,Dennis Quaid
2014,Professor,4/30/14,Academic,Martin Gilens & Benjamin Page
2006,Former Vice President,6/28/06,Politician,Al Gore
2013,Film Director,4/4/13,Media,Danny Boyle
2007,Columnist,8/15/07,Media,Stephen F. Hayes
1999,Actor,8/19/99,Acting,French Stewart
2011,Stand-up comedian,3/31/11,Comedy,Norm Macdonald[10]
2009,Band,7/28/09,Musician,Spinal Tap
2003,Lawyer,4/9/03,Misc,Ambassador David Scheffer
1999,Singer-Songwriter,8/25/99,Musician,Dwight Yoakam
2010,Editor,5/5/10,Media,Jon Meacham
2015,US senator,4/9/15,Politician,Elizabeth Warren
2006,Actress,11/13/06,Acting,Tina Fey
2015,Actor,1/28/15,Acting,Oscar Isaac
2014,Filmmaker,9/15/14,Media,Ken Burns
2006,Former Assistant to the President for Communications,9/25/06,Political Aide,Pat Buchanan
2004,Diplomat,5/4/04,Government,Joseph C. Wilson
2006,Former American Senator,11/14/06,Politician,John Edwards
2010,Lawyer,11/18/10,Misc,Philip K. Howard
2013,United States Ambassador to the United Nations,2/14/13,Government,Susan Rice
2001,Model,3/7/01,Media,Carmen Electra
2012,US senator,12/12/12,Politician,Cory Booker
2000,Actress,2/23/00,Acting,Charlize Theron
2012,First Lady,5/29/12,Politician,First Lady Michelle Obama
2007,Former Governor Of New Mexico,3/28/07,Politician,Gov. Bill Richardson
2005,Former U.S. Representative,6/6/05,Politician,Newt Gingrich
2012,Attorney,4/3/12,Misc,Tom Goldstein
2015,Actor,7/22/15,Acting,Jake Gyllenhaal
2009,Actress,12/14/09,Acting,Sigourney Weaver
2011,Former President of Pakistan,7/19/11,Politician,Pervez Musharraf
2008,Journalist,12/2/08,Media,Calvin Trillin
2005,Author,11/16/05,Media,John Hodgman
2003,Novelist,10/30/03,Media,Neal Pollack
2000,Actress,5/17/00,Acting,Jane Leeves
2004,Actor,6/14/04,Acting,Stanley Tucci
2013,Actor,12/2/13,Acting,Ian McKellen
1999,Stand-up comedian,3/23/99,Comedy,Norm Macdonald
1999,Actress,8/26/99,Acting,Nia Long
2008,Writer,2/7/08,Media,Laton McCartney
2007,Journalist,3/5/07,Media,Bob Woodruff
1999,Rock Band,3/11/99,Musician,"Hootie & the Blowfish, Billy Crystal"
2008,US senator,8/6/08,Politician,Chuck Schumer
1999,Actor,8/5/99,Acting,Jeffrey Tambor
2009,Writer,6/16/09,Media,Tom Folsom
2011,Singer,7/12/11,Musician,Kid Rock
2006,Political Scientist,5/11/06,Consultant,Francis Fukuyama
2005,Rapper,4/26/05,Musician,Ice Cube
2005,Former Governor Of New Jersey,1/27/05,Politician,Christine Todd Whitman
2007,Governor of Virginia,1/23/07,Politician,Terry McAuliffe
2003,Comedian,3/3/03,Comedy,Eric Idle
2004,Former Governor Of Montans,9/22/04,Politician,Gov. Marc Racicot
2010,Actor,4/12/10,Acting,Bryan Cranston
2012,Statistician,11/7/12,Media,Nate Silver
2001,American Television Personality,11/14/01,Media,Carson Daly
2008,Economist,3/18/08,Academic,Jeffrey Sachs
2006,Singer,1/30/06,Musician,Randy Jackson
2003,Comedian,3/31/03,Comedy,Chris Rock
2008,Journalist,7/14/08,Media,Andrew Ward
2004,Former American senator,8/17/04,Politician,Norm Coleman
2010,Former Governor of Illinois,8/23/10,Politician,Rod Blagojevich
2014,Stand-up comedian,10/14/14,Comedy,Zach Galifianakis
2004,Journalist,7/13/04,Media,Michael Isikoff
2012,Basketball player,10/10/12,Athletics,Magic Johnson
2013,Comedian,4/17/13,Comedy,Ricky Gervais
2008,US senator,5/7/08,Politician,John McCain
2011,Former Governor of Minnesota,1/12/11,Politician,Tim Pawlenty
2013,Actor,7/31/13,Acting,Hank Azaria
2007,Former White House Press Secretary,10/15/07,Political Aide,Tony Snow
